id1,artigotitle1,id2,artigotitle2
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,4337,Fractional dose of intradermal compared to intramuscular and subcutaneous vaccination -A systematic review and meta-analysis
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,4805,T cell-oriented strategies for controlling the COVID-19 pandemic
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,4623,Vaccine Inoculation Route Modulates Early Immunity and Consequently Antigen-Specific Immune Response
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,26,Multiplex analysis of antigen-specific memory B cells in humans using reversed B-cell FluoroSpot
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,3809,Evidence of SARS-CoV-2-Specific Memory B Cells Six Months After Vaccination With the BNT162b2 mRNA Vaccine
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,5216,Persistence of SARS-CoV-2-specific B and T cell responses in convalescent COVID-19 patients 6-8 months after the infection
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,2784,"Immunogenicity and safety of two-visit, intradermal preexposure rabies prophylaxis simultaneously administrated with chimeric liveattenuated Japanese encephalitis vaccine in children living in rabies and Japanese encephalitis endemic country"
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,375,Rapid healing with topical INH powder
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,1639,Comparison of intradermal and intramuscular administration of hepatitis B vaccine in neonates
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,2802,"Safety and immunogenicity of the ChAdOx1 nCoV-19 vaccine against SARS-CoV-2: a preliminary report of a phase 1/2, single-blind, randomised controlled trial"
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,193,Key roles of adjuvants in modern vaccines
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,3300,Sanctioned countries in the global COVID-19 vaccination campaign: the forgotten 70
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,5178,Inequalities in coverage of COVID-19 vaccination: A population register based cross-sectional study in Wales
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,4845,Low COVID-19 vaccination coverage and high COVID-19 mortality rates in Brazilian elderly
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,4772,Coronavirus Pandemic (COVID-19): Our World in Data
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,1493,"A focused review on technologies, mechanisms, safety, and efficacy of available COVID-19 vaccines"
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,4146,Intradermal covid-19 vaccination could solve supply problems
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,3494,Immune system and COVID-19 by sex differences and age
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,516,A comparison study of SARS-CoV-2 IgG antibody between male and female COVID-19 patients: A possible reason underlying different outcome between sex
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,3614,A simple protein-based surrogate neutralization assay for SARS-CoV-2
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,1920,Vaccine xxx (xxxx) xxx
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,2890,Validation and clinical evaluation of a SARS-CoV-2 surrogate virus neutralisation test (sVNT)
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,6067,Evaluation of a commercially-available surrogate virus neutralization test for severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2)
434,Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal route among adult who had received CoronaVac,1698,Testing fractional doses of COVID-19 vaccines
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",1724,Efficacy and safety of the mRNA-1273 SARS-CoV-2 vaccine
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",5662,Effectiveness of an inactivated SARS-CoV-2 Vaccine in Chile
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",5546,Safety and efficacy of an rAd26 and rAd5 vector-based heterologous prime-boost COVID-19 vaccine: an interim analysis of a randomised controlled phase 3 trial in Russia
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",500,Safety and efficacy of the BNT162b2 mRNA COVID-19 vaccine
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",5193,Safety and efficacy of single-dose Ad26.COV2.S vaccine against COVID-19
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",5413,"Efficacy and safety of an inactivated whole-virion SARS-CoV-2 vaccine (CoronaVac): interim results of a double-blind, randomised, placebo-controlled, phase 3 trial in Turkey"
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",4948,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK"
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",3334,Joint investigation of 2-month post-diagnosis IgG antibody levels and psychological measures for assessing longer term multi-faceted recovery among COVID-19 cases in northern Cyprus
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",4714,Structural basis for SARS-CoV-2 neutralizing antibodies with novel binding epitopes
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",4959,"SARS-CoV-2 variants, spike mutations and immune escape"
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",5774,"COVID-19: structural considerations for virus pathogenesis, therapeutic strategies and vaccine design in the novel SARS-CoV-2 variants era"
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",2267,Evidence for antibody as a protective correlate for COVID-19 vaccines
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",3141,Correlates of protection against symptomatic and asymptomatic SARS-CoV-2 infection
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",2450,Under the COVID-19 lockdown: rapid review about the unique case of north Cyprus
2671,"Articles Comparison of SARS-CoV-2 anti-spike receptor binding domain IgG antibody responses after CoronaVac, BNT162b2, ChAdOx1 COVID-19 vaccines, and a single booster dose: a prospective, longitudinal population-based study",2495,Effectiveness of COVID-19 vaccines against omicron or delta infection
